word,category
强力,positive
强劲,positive
强劲增长,positive
强势反弹,positive
强势股,positive
强化,positive
强壮,positive
强壮的,positive
强大,positive
强强,positive
强强合作,positive
强强联合,positive
强心剂,positive
强心针,positive
强悍,positive
强有力,positive
强烈推荐,positive
强盛,positive
强者,positive
强项,positive
归功于,positive
当之无愧,positive
当先,positive
当红,positive
录用,positive
形影不离,positive
彩云,positive
彩头,positive
彻底解决,positive
待涨,positive
很强,positive
很棒,positive
很火,positive
很爽,positive
得主,positive
得人心,positive
得以,positive
得体,positive
得力,positive
得天独厚,positive
得天独厚的,positive
得奖,positive
得宠,positive
得当,positive
得心应手,positive
得手,positive
得益,positive
得益于,positive
循序渐进,positive
循循善诱,positive
微升,positive
微增,positive
微涨,positive
德化,positive
德才兼备,positive
德政,positive
德育,positive
德高望重,positive
心中有数,positive
心仪,positive
心动,positive
心如止水,positive
心安理得,positive
心宽,positive
心平气和,positive
心情愉快,positive
心情舒畅,positive
心想事成,positive
心旷神怡,positive
心有灵犀,positive
心满意足,positive
心灵手巧,positive
心甘情愿,positive
心疼,positive
心花怒放,positive
心诚则灵,positive
心驰神往,positive
必胜,positive
必选,positive
志同道合,positive
志愿,positive
忘乎所以,positive
忠义,positive
忠于,positive
忠厚,positive
忠告,positive
忠实,positive
忠心,positive
忠心耿耿,positive
忠诚,positive
忠诚的,positive
快乐,positive
快乐的,positive
快刀斩乱麻,positive
快快乐乐,positive
快悦,positive
快意,positive
快慰,positive
快捷,positive
快活,positive
快车道,positive
快速,positive
快速反应,positive
快速增长,positive
快速的,positive
快马加鞭,positive
思想性,positive
思路清晰,positive
怡和,positive
怡神,positive
急升,positive
急涨,positive
急速发展,positive
恒心,positive
恢复,positive
恢复元气,positive
恢复正常,positive
恢宏,positive
恢弘,positive
恩惠,positive
恩爱,positive
恪守,positive
恪尽,positive
恭喜,positive
恭祝,positive
恭贺,positive
恰到好处,positive
恰当,positive
悉心,positive
悠久,positive
悠游,positive
悠长,positive
悦目,positive
悦耳,positive
情况好转,positive
情愿,positive
情投意合,positive
情操,positive
情有独钟,positive
情谊,positive
惊人,positive
惊人的,positive
惊喜,positive
惊奇,positive
惊羡,positive
惊艳,positive
惠及,positive
惠存,positive
惬意,positive
想得到的,positive
惹眼,positive
愉快,positive
愉快地,positive
愉快的,positive
愉悦,positive
意义重大,positive
意气风发,positive
感人,positive
感人的,positive
感兴趣,positive
感到满意,positive
感到高兴,positive
感动,positive
感化,positive
感召,positive
感同身受,positive
感恩,positive
感恩戴德,positive
感悟,positive
感染力,positive
感激,positive
感激不尽,positive
感激涕零,positive
感言,positive
感谢,positive
愿景,positive
愿望,positive
慈善,positive
慈善事业,positive
慈善事业的,positive
慈爱,positive
慈祥,positive
慢牛,positive
慷慨,positive
慷慨大方,positive
慷慨的,positive
慷慨解囊,positive
憧憬,positive
懂行,positive
成事,positive
成交活跃,positive
成倍增长,positive
成功,positive
成功上市,positive
成功实施,positive
成功的,positive
成功者,positive
成名,positive
成型,positive
成就,positive
成就奖,positive
成就感,positive
成形,positive
成才,positive
成效,positive
成效显著,positive
成本低,positive
成材,positive
成果,positive
成果奖,positive
成熟,positive
成熟技术,positive
成熟期,positive
成立,positive
成竹,positive
成绩,positive
成绩显著,positive
成长,positive
成长型,positive
成长性,positive
成长期,positive
成长潜力,positive
成长空间巨大,positive
战功,positive
战无不胜,positive
战果,positive
战略思维,positive
战略意义,positive
战略眼光,positive
战绩,positive
战胜,positive
所向披靡,positive
手舞足蹈,positive
才华,positive
才女,positive
才思,positive
才智,positive
才能,positive
扎实,positive
打下,positive
打动人,positive
打动人心的,positive
打响,positive
打新,positive
打气,positive
打破,positive
打趣,positive
打通,positive
打造,positive
托市,positive
托底,positive
扩产,positive
扩充,positive
扩增,positive
扩大,positive
扩容,positive
扩展,positive
扩建,positive
扩张,positive
扩张期,positive
扩股,positive
扩能,positive
扬升,positive
扬名,positive
扬帆,positive
扬眉吐气,positive
扭亏,positive
扭亏为盈,positive
扭转局面,positive
扭转颓势,positive
扶助,positive
扶持,positive
扶摇直上,positive
扶植,positive
扶贫,positive
扶贫济困,positive
批准,positive
承担,positive
承诺,positive
技压群雄,positive
技巧,positive
技改,positive
技术创新,positive
技术升级,positive
技术改造,positive
技术革新,positive
抄底,positive
抓住机会,positive
抓住机遇,positive
投资价值,positive
投资收益,positive
抖擞,positive
抗跌,positive
抗跌性,positive
折服,positive
抛砖引玉,positive
抢先,positive
抢先一步,positive
抢占,positive
抢手,positive
抢眼,positive
抢筹,positive
护卫,positive
护理,positive
护航,positive
报喜,positive
报国,positive
报恩,positive
报效,positive
披荆斩棘,positive
抬举,positive
抬升,positive
抱负,positive
抽升,positive
拉动,positive
拉升,positive
拉涨,positive
拉高,positive
拍手叫好,positive
拍手称快,positive
拍案叫绝,positive
拓宽,positive
拓展,positive
拔得,positive
拔高,positive
招牌,positive
拜访,positive
拜读,positive
拥戴,positive
拥护,positive
择优,positive
拭目以待,positive
拯救,positive
拳头产品,positive
拼搏,positive
拿下,positive
持久,positive
持之以恒,positive
持平,positive
持盈,positive
持续,positive
持续上升,positive
持续保持,positive
持续提升,positive
持续走强,positive
持续走高,positive
指大涨,positive
指引,positive
指收涨,positive
指日可待,positive
按时,positive
挑三拣四,positive
挑大梁,positive
挖潜,positive
挚情,positive
挚爱,positive
挚诚,positive
挤进,positive
振作,positive
振兴,positive
振发,positive
振奋,positive
振奋人心,positive
挺身而出,positive
挺进,positive
挽救,positive
捍卫,positive
捐助,positive
捐款,positive
捐献,positive
捐资,positive
捐赠,positive
捡便宜,positive
捧场,positive
捷径,positive
捷报,positive
捷报频传,positive
捷足先登,positive
排名第一,positive
排头兵,positive
排忧解难,positive
掘金,positive
探底,positive
探底回升,positive
探求,positive
探究,positive
探索,positive
探访,positive
接班人,positive
接轨,positive
推举,positive
推动,positive
推升,positive
推崇,positive
推广,positive
推心置腹,positive
推荐,positive
推许,positive
推进,positive
推重,positive
推陈出新,positive
推高,positive
提供方便,positive
提供更多,positive
提倡,positive
提前完成,positive
提前布局,positive
提升,positive
提名奖,positive
提拔,positive
提振,positive
提振下,positive
提效,positive
提质,positive
提速,positive
提高,positive
提高效率,positive
提高效益,positive
提高质量,positive
握手,positive
握手言和,positive
揭发,positive
揭幕,positive
揭晓,positive
揭示,positive
搞定,positive
携手,positive
摆脱,positive
摆脱困境,positive
摇篮,positive
摇钱树,positive
摘帽,positive
摘得,positive
摘星,positive
撑腰,positive
擅长,positive
擅长的,positive
操守,positive
擢升,positive
攀升,positive
攀登,positive
攀高,positive
支持,positive
支持的,positive
支援,positive
支撑,positive
支柱,positive
收复,positive
收复失地,positive
收放自如,positive
收效,positive
收涨,positive
收红,positive
收获,positive
收获期,positive
收阳,positive
收高,positive
改善,positive
改善目前,positive
改良,positive
改观,positive
改进,positive
改造,positive
改革,positive
攻无不克,positive
放宽,positive
放心,positive
政策优惠,positive
效忠,positive
效果显著,positive
效法,positive
效率高地,positive
敏慧,positive
敏捷,positive
敏锐,positive
救星,positive
救赎,positive
教育,positive
教诲,positive
敢于,positive
敬业,positive
敬业精神,positive
敬仰,positive
敬佩,positive
敬奉,positive
敬意,positive
敬服,positive
敬爱,positive
敬献,positive
敬畏,positive
敬礼,positive
敬重,positive
数一数二,positive
敲定,positive
整体优势,positive
整体健康,positive
整洁,positive
整饬,positive
整齐,positive
文才,positive
文明,positive
斐然,positive
斗志,positive
斗志昂扬,positive
斩获,positive
新亮点,positive
新体验,positive
新兴,positive
新动力,positive
新型,positive
新增,positive
新奇,positive
新宠,positive
新年快乐,positive
新思路,positive
新意,positive
新方法,positive
新星,positive
新晋,positive
新机制,positive
新机遇,positive
新浪潮,positive
新理念,positive
新生,positive
新秀,positive
新签,positive
新篇章,positive
新纪元,positive
新纪录,positive
新经济,positive
新贵,positive
新起点,positive
新进展,positive
新途径,positive
新锐,positive
新颖,positive
新风,positive
新高,positive
新高潮,positive
新鲜,positive
新鲜事,positive
方便,positive
方便地,positive
方便快捷,positive
方兴未艾,positive
方略,positive
方针,positive
施礼,positive
旗帜,positive
旗帜鲜明,positive
旗开得胜,positive
旗手,positive
旗鼓相当,positive
无与伦比,positive
无与伦比的,positive
无出其右,positive
无双,positive
无双的,positive
无可指责,positive
无可挑剔,positive
无可替代,positive
无可比拟,positive
无坚不摧,positive
无尽,positive
无庸置疑,positive
无微不至,positive
无忧,positive
无忧无虑,positive
无愧,positive
无愧于,positive
无懈可击,positive
无敌,positive
无比,positive
无比的,positive
无法鉴定,positive
无私,positive
无穷的,positive
无缝,positive
无虞,positive
无论是,positive
日新月异,positive
日益壮大,positive
日臻成熟,positive
旭日东升,positive
旱涝保收,positive
时不我待,positive
时尚,positive
时机成熟,positive
时髦,positive
旺季,positive
旺盛,positive
旺销,positive
昂扬,positive
昌盛,positive
昌隆,positive
明亮,positive
